Province/State;Country/Region;Last Update;Confirmed;Deaths;Recovered
;Iceland;2020-03-11T20:00:00;134;0;1
;Ecuador;2020-03-11T20:00:00;17;0;0
;Estonia;2020-03-11T20:00:00;79;0;0
Denmark;Denmark;2020-03-11T20:00:00;801;0;1
United Kingdom;United Kingdom;2020-03-11T20:00:00;798;8;18
;Netherlands;2020-03-11T20:00:00;804;10;0
;Cuba;2020-03-11T20:00:00;4;0;0
Quebec;Canada;2020-03-11T20:00:00;17;0;0
;Nigeria;2020-03-11T20:00:00;2;0;0
;Lithuania;2020-03-11T20:00:00;6;0;0
;New Zealand;2020-03-11T20:00:00;5;0;0
;Belarus;2020-03-11T20:00:00;27;0;3
;Azerbaijan;2020-03-11T20:00:00;15;1;3
;Armenia;2020-03-11T20:00:00;8;0;0
;Kazakhstan;2020-03-11T20:00:00;4;0;0
;Iran;2020-03-11T20:00:00;11364;514;2959
;Israel;2020-03-11T20:00:00;161;0;4
French Polynesia;France;2020-03-11T20:00:00;3;0;0
Western Australia;Australia;2020-03-11T20:00:00;14;1;0
;Cayman Islands;2020-03-11T20:00:00;1;0;0
;Japan;2020-03-11T20:00:00;701;19;118
;Czechia;2020-03-11T20:00:00;141;0;0
;Qatar;2020-03-11T20:00:00;320;0;0
;Singapore;2020-03-11T20:00:00;200;0;97
;Guadeloupe;2020-03-11T20:00:00;1;0;0
;Dominican Republic;2020-03-11T20:00:00;5;0;0
;Egypt;2020-03-11T20:00:00;80;2;27
;Bolivia;2020-03-11T20:00:00;3;0;0
Manitoba;Canada;2020-03-11T20:00:00;4;0;0
Saskatchewan;Canada;2020-03-11T20:00:00;2;0;0
;Indonesia;2020-03-11T20:00:00;69;4;2
;Korea, South;2020-03-11T20:00:00;7979;66;510
;Latvia;2020-03-11T20:00:00;17;0;1
;Senegal;2020-03-11T20:00:00;10;0;1
;Ethiopia;2020-03-11T20:00:00;1;0;0
;Sudan;2020-03-11T20:00:00;1;1;0
;Portugal;2020-03-11T20:00:00;112;0;1
;Andorra;2020-03-11T20:00:00;1;0;0
;Guinea;2020-03-11T20:00:00;1;0;0
;Antigua and Barbuda;2020-03-11T20:00:00;1;0;0
;Belgium;2020-03-11T20:00:00;559;3;1
;Russia;2020-03-11T20:00:00;45;0;3
;India;2020-03-11T20:00:00;82;2;4
;Morocco;2020-03-11T20:00:00;7;1;1
;Aruba;2020-03-11T20:00:00;2;0;0
Grand Princess;Canada;2020-03-11T20:00:00;2;0;0
;Argentina;2020-03-11T20:00:00;31;2;0
;Chile;2020-03-11T20:00:00;43;0;0
;Jordan;2020-03-11T20:00:00;1;0;1
;Kenya;2020-03-11T20:00:00;1;0;0
Saint Barthelemy;France;2020-03-11T20:00:00;1;0;0
St Martin;France;2020-03-11T20:00:00;2;0;0
;Poland;2020-03-11T20:00:00;68;2;0
Faroe Islands;Denmark;2020-03-11T20:00:00;3;0;0
Gibraltar;United Kingdom;2020-03-11T20:00:00;1;0;1
;Hungary;2020-03-11T20:00:00;19;0;0
Northern Territory;Australia;2020-03-11T20:00:00;1;0;0
Alabama;US;2020-03-11T20:00:00;5;0;0
;Slovenia;2020-03-11T20:00:00;141;0;0
;Finland;2020-03-11T20:00:00;155;0;1
;South Africa;2020-03-11T20:00:00;24;0;0
;Bosnia and Herzegovina;2020-03-11T20:00:00;13;0;0
;Saudi Arabia;2020-03-11T20:00:00;86;0;1
;Cote d'Ivoire;2020-03-11T20:00:00;1;0;0
;Luxembourg;2020-03-11T20:00:00;34;0;0
;Costa Rica;2020-03-11T20:00:00;23;0;0
Alberta;Canada;2020-03-11T20:00:00;29;0;0
;Bhutan;2020-03-11T20:00:00;1;0;0
;Spain;2020-03-11T20:00:00;5232;133;193
;Malaysia;2020-03-11T20:00:00;197;0;26
;Holy See;2020-03-11T20:00:00;1;0;0
;Serbia;2020-03-11T20:00:00;35;0;0
;Cameroon;2020-03-11T20:00:00;2;0;0
;Slovakia;2020-03-11T20:00:00;32;0;0
;Togo;2020-03-11T20:00:00;1;0;0
;Peru;2020-03-11T20:00:00;28;0;0
;Romania;2020-03-11T20:00:00;89;0;7
;Mexico;2020-03-11T20:00:00;12;0;4
;Colombia;2020-03-11T20:00:00;13;0;0
Grand Princess;US;2020-03-11T20:00:00;21;0;0
;Brunei;2020-03-11T20:00:00;37;0;0
;Martinique;2020-03-11T20:00:00;3;0;0
;French Guiana;2020-03-11T20:00:00;5;0;0
;Malta;2020-03-11T20:00:00;12;0;1
;Paraguay;2020-03-11T20:00:00;6;0;0
;Moldova;2020-03-11T20:00:00;6;0;0
;Maldives;2020-03-11T20:00:00;9;0;0
;Bulgaria;2020-03-11T20:00:00;23;1;0
;Tunisia;2020-03-11T20:00:00;16;0;0
;Cyprus;2020-03-11T20:00:00;14;0;0
Alaska;US;2020-03-11T20:00:00;1;0;0
Arizona;US;2020-03-11T20:00:00;9;0;1
Arkansas;US;2020-03-11T20:00:00;6;0;0
California;US;2020-03-11T20:00:00;282;4;6
Colorado;US;2020-03-11T20:00:00;49;0;0
Connecticut;US;2020-03-11T20:00:00;11;0;0
Delaware;US;2020-03-11T20:00:00;4;0;0
District of Columbia;US;2020-03-11T20:00:00;10;0;0
Florida;US;2020-03-11T20:00:00;50;2;0
Georgia;US;2020-03-11T20:00:00;42;1;0
Hawaii;US;2020-03-11T20:00:00;2;0;0
Idaho;US;2020-03-11T20:00:00;1;0;0
Illinois;US;2020-03-11T20:00:00;46;0;2
Indiana;US;2020-03-11T20:00:00;13;0;0
Iowa;US;2020-03-11T20:00:00;17;0;0
Kansas;US;2020-03-11T20:00:00;5;1;0
Kentucky;US;2020-03-11T20:00:00;14;0;0
Louisiana;US;2020-03-11T20:00:00;36;0;0
Maine;US;2020-03-11T20:00:00;1;0;0
Maryland;US;2020-03-11T20:00:00;18;0;0
Massachusetts;US;2020-03-11T20:00:00;123;0;1
Michigan;US;2020-03-11T20:00:00;16;0;0
Minnesota;US;2020-03-11T20:00:00;14;0;0
Mississippi;US;2020-03-11T20:00:00;1;0;0
Missouri;US;2020-03-11T20:00:00;2;0;0
Montana;US;2020-03-11T20:00:00;1;0;0
Nebraska;US;2020-03-11T20:00:00;13;0;0
Nevada;US;2020-03-11T20:00:00;17;0;0
New Hampshire;US;2020-03-11T20:00:00;6;0;0
New Jersey;US;2020-03-11T20:00:00;29;1;0
New Mexico;US;2020-03-11T20:00:00;10;0;0
New York;US;2020-03-11T20:00:00;421;0;0
North Carolina;US;2020-03-11T20:00:00;17;0;0
North Dakota;US;2020-03-11T20:00:00;1;0;0
Ohio;US;2020-03-11T20:00:00;13;0;0
Oklahoma;US;2020-03-11T20:00:00;2;0;0
Oregon;US;2020-03-11T20:00:00;30;0;0
Pennsylvania;US;2020-03-11T20:00:00;41;0;0
Rhode Island;US;2020-03-11T20:00:00;14;0;0
South Carolina;US;2020-03-11T20:00:00;13;0;0
South Dakota;US;2020-03-11T20:00:00;8;1;0
Tennessee;US;2020-03-11T20:00:00;26;0;0
Texas;US;2020-03-11T20:00:00;43;0;0
Utah;US;2020-03-11T20:00:00;9;0;0
Vermont;US;2020-03-11T20:00:00;2;0;0
Virginia;US;2020-03-11T20:00:00;30;0;0
Washington;US;2020-03-11T20:00:00;568;37;1
West Virginia;US;2020-03-11T20:00:00;0;0;0
Wisconsin;US;2020-03-11T20:00:00;19;0;1
Wyoming;US;2020-03-11T20:00:00;1;0;0
;Vietnam;2020-03-11T20:00:00;47;0;16
;Mongolia;2020-03-11T20:00:00;1;0;0
;Jamaica;2020-03-11T20:00:00;8;0;0
;Afghanistan;2020-03-11T20:00:00;7;0;0
;Monaco;2020-03-11T20:00:00;2;0;0
;Liechtenstein;2020-03-11T20:00:00;1;0;0
;Guyana;2020-03-11T20:00:00;1;1;0
;Taiwan*;2020-03-11T20:00:00;50;1;20
