Province/State;Country/Region;Last Update;Confirmed;Deaths;Recovered
;Vietnam;2020-03-16T14:53:04;61;0;16
;Croatia;2020-03-16T14:38:45;57;0;2
;Argentina;2020-03-16T14:38:45;56;2;1
Alberta;Canada;2020-03-16T02:33:09;56;0;0
;Panama;2020-03-16T14:38:45;55;1;0
;Serbia;2020-03-16T14:38:45;55;0;1
;Algeria;2020-03-16T14:38:45;54;4;12
;Brunei;2020-03-16T14:38:45;54;0;0
;Colombia;2020-03-16T14:38:45;54;0;0
Minnesota;US;2020-03-16T16:53:06;54;0;0
;Mexico;2020-03-16T14:38:45;53;0;4
Michigan;US;2020-03-16T14:38:46;53;0;0
;Armenia;2020-03-16T21:13:17;52;0;0
;Bulgaria;2020-03-16T14:38:45;52;2;0
Tennessee;US;2020-03-16T22:13:21;52;0;0
;Albania;2020-03-16T14:38:45;51;1;0
Quebec;Canada;2020-03-16T20:13:20;50;0;0
Ohio;US;2020-03-16T20:13:21;50;0;0
Virginia;US;2020-03-16T22:13:21;49;1;0
Diamond Princess;US;2020-03-16T16:53:06;47;0;0
Wisconsin;US;2020-03-16T20:13:20;47;0;1
Nevada;US;2020-03-16T20:13:20;45;1;0
Maryland;US;2020-03-16T20:13:20;41;0;3
;Hungary;2020-03-16T14:38:45;39;1;1
Oregon;US;2020-03-16T02:33:09;39;1;0
Utah;US;2020-03-16T22:33:03;39;0;0
North Carolina;US;2020-03-16T23:53:03;38;0;0
;Ecuador;2020-03-16T02:33:08;37;2;0
;Belarus;2020-03-16T14:38:45;36;0;3
;Costa Rica;2020-03-16T02:33:08;35;0;0
;Latvia;2020-03-16T14:38:45;34;0;1
;Cyprus;2020-03-16T02:33:08;33;0;0
;Georgia;2020-03-16T02:13:16;33;0;1
South Carolina;US;2020-03-16T22:33:03;33;1;0
;Malta;2020-03-16T15:33:03;30;0;2
Connecticut;US;2020-03-16T20:13:20;30;0;0
South Australia;Australia;2020-03-16T14:38:46;29;0;3
;Morocco;2020-03-16T14:38:45;29;1;1
Alabama;US;2020-03-16T22:33:03;29;0;0
Western Australia;Australia;2020-03-16T14:38:46;28;1;0
;Sri Lanka;2020-03-16T15:53:45;28;0;1
;Bosnia and Herzegovina;2020-03-16T21:13:17;25;0;0
Indiana;US;2020-03-16T22:33:03;25;1;0
;Senegal;2020-03-16T01:13:13;24;0;2
;Moldova;2020-03-16T00:22:11;23;0;0
Iowa;US;2020-03-16T23:53:03;23;0;0
;Oman;2020-03-16T00:22:11;22;0;9
Arkansas;US;2020-03-16T17:13:23;22;0;0
District of Columbia;US;2020-03-16T23:53:03;22;0;0
;Afghanistan;2020-03-16T14:38:45;21;0;1
Kentucky;US;2020-03-16T18:33:03;21;1;1
Rhode Island;US;2020-03-16T18:14:12;21;0;0
;Tunisia;2020-03-16T01:13:13;20;0;0
Grand Princess;US;2020-03-16T17:13:23;20;0;0
Qinghai;China;2020-03-11T02:18:14;18;0;18
Faroe Islands;Denmark;2020-03-16T14:38:45;18;0;0
;North Macedonia;2020-03-16T14:38:45;18;0;1
;Turkey;2020-03-16T01:13:13;18;0;0
Arizona;US;2020-03-16T17:13:23;18;0;1
Nebraska;US;2020-03-16T17:13:23;18;0;0
;Jordan;2020-03-16T15:13:35;17;0;1
;Lithuania;2020-03-16T14:38:45;17;0;1
Maine;US;2020-03-16T18:14:12;17;0;0
New Hampshire;US;2020-03-16T22:33:03;17;0;0
New Mexico;US;2020-03-16T02:53:12;17;0;0
;Venezuela;2020-03-16T00:53:03;17;0;0
;Azerbaijan;2020-03-16T14:38:45;15;1;6
;Burkina Faso;2020-03-16T14:38:45;15;0;0
;Martinique;2020-03-16T14:38:45;15;1;0
;Maldives;2020-03-15T18:20:18;13;0;0
Mississippi;US;2020-03-16T22:33:03;13;0;0
Vermont;US;2020-03-16T17:13:23;12;0;0
;Bolivia;2020-03-16T14:38:45;11;0;0
Macau;China;2020-03-16T00:22:10;11;0;10
;Dominican Republic;2020-03-14T20:53:02;11;0;0
;French Guiana;2020-03-16T14:38:46;11;0;0
Kansas;US;2020-03-16T17:13:23;11;1;0
;Jamaica;2020-03-16T01:53:03;10;0;2
;Kazakhstan;2020-03-16T14:38:45;10;0;0
Oklahoma;US;2020-03-16T18:14:12;10;0;0
South Dakota;US;2020-03-16T20:13:20;10;1;0
;Reunion;2020-03-16T14:38:45;9;0;0
;Bangladesh;2020-03-16T14:38:45;8;0;2
;New Zealand;2020-03-15T18:20:18;8;0;0
;Paraguay;2020-03-16T14:38:45;8;0;0
Delaware;US;2020-03-16T20:13:20;8;0;0
;Uruguay;2020-03-16T14:38:45;8;0;0
Tasmania;Australia;2020-03-16T14:38:46;7;0;0
;Cambodia;2020-03-14T12:53:07;7;0;1
Manitoba;Canada;2020-03-16T02:53:12;7;0;0
Saskatchewan;Canada;2020-03-16T20:13:20;7;0;0
;Monaco;2020-03-16T14:38:45;7;0;0
Hawaii;US;2020-03-16T02:53:12;7;0;0
Montana;US;2020-03-15T18:20:19;7;0;0
;Ukraine;2020-03-16T21:13:17;7;1;0
New Brunswick;Canada;2020-03-16T02:53:12;6;0;0
;Ghana;2020-03-15T18:20:18;6;0;0
;Guadeloupe;2020-03-16T14:38:45;6;0;0
;Honduras;2020-03-16T14:38:45;6;0;0
Missouri;US;2020-03-16T17:13:23;6;0;0
Channel Islands;United Kingdom;2020-03-16T14:38:45;6;0;0
;Uzbekistan;2020-03-16T14:38:45;6;0;0
Nova Scotia;Canada;2020-03-16T17:53:03;5;0;0
;Ethiopia;2020-03-16T14:38:45;5;0;0
French Guiana;France;2020-03-16T14:38:45;5;0;0
;Rwanda;2020-03-16T01:33:03;5;0;0
Idaho;US;2020-03-15T18:20:19;5;0;0
Puerto Rico;US;2020-03-16T00:22:11;5;0;0
;Cameroon;2020-03-16T02:33:08;4;0;0
;Cuba;2020-03-13T23:53:02;4;0;0
;Guyana;2020-03-15T18:20:19;4;1;0
;Liechtenstein;2020-03-14T20:53:02;4;0;0
;Trinidad and Tobago;2020-03-16T14:38:45;4;0;0
French Polynesia;France;2020-03-15T18:20:19;3;0;0
Guadeloupe;France;2020-03-16T14:38:45;3;0;0
Saint Barthelemy;France;2020-03-16T14:38:45;3;0;0
;Guam;2020-03-16T02:13:16;3;0;0
;Kenya;2020-03-16T00:22:11;3;0;0
;Puerto Rico;2020-03-16T14:38:45;3;0;0
;Seychelles;2020-03-16T01:13:13;3;0;0
Guam;US;2020-03-15T18:20:19;3;0;0
Wyoming;US;2020-03-15T02:53:03;3;0;0
;Andorra;2020-03-16T02:33:08;2;0;1
;Aruba;2020-03-13T23:53:03;2;0;0
Australian Capital Territory;Australia;2020-03-16T14:38:46;2;0;0
Grand Princess;Canada;2020-03-16T00:22:11;2;0;0
;Congo (Kinshasa);2020-03-13T22:22:02;2;0;0
St Martin;France;2020-03-14T16:33:03;2;0;0
;Guatemala;2020-03-16T14:38:45;2;1;0
;Jersey;2020-03-14T16:33:03;2;0;0
;Kosovo;2020-03-15T18:20:19;2;0;0
;Namibia;2020-03-14T16:33:03;2;0;0
;Nigeria;2020-03-13T22:22:02;2;0;0
;Saint Lucia;2020-03-16T00:22:11;2;0;0
;Antigua and Barbuda;2020-03-15T18:20:19;1;0;0
Northern Territory;Australia;2020-03-14T01:53:03;1;0;0
;Benin;2020-03-16T14:38:46;1;0;0
;Bhutan;2020-03-13T22:22:02;1;0;0
Newfoundland and Labrador;Canada;2020-03-15T02:13:21;1;0;0
Prince Edward Island;Canada;2020-03-15T02:13:21;1;0;0
;Central African Republic;2020-03-16T03:33:03;1;0;0
Tibet;China;2020-03-11T02:18:14;1;0;1
;Congo (Brazzaville);2020-03-16T14:38:45;1;0;0
;Cote d'Ivoire;2020-03-13T22:22:02;1;0;0
;Equatorial Guinea;2020-03-15T06:41:54;1;0;0
;Eswatini;2020-03-15T06:41:54;1;0;0
Mayotte;France;2020-03-16T14:38:45;1;0;0
;Gabon;2020-03-14T13:33:04;1;0;0
;Greenland;2020-03-16T16:53:06;1;0;0
;Guernsey;2020-03-13T22:22:03;1;0;0
;Guinea;2020-03-15T06:41:54;1;0;0
;Holy See;2020-03-13T22:22:02;1;0;0
;Liberia;2020-03-16T14:38:46;1;0;0
;Mauritania;2020-03-15T18:20:19;1;0;0
;Mayotte;2020-03-16T14:38:45;1;0;0
;Mongolia;2020-03-13T22:22:02;1;0;0
;Nepal;2020-03-13T22:22:03;1;0;1
Curacao;Netherlands;2020-03-16T00:22:11;1;0;0
;Republic of the Congo;2020-03-16T03:33:03;1;0;0
;Saint Vincent and the Grenadines;2020-03-14T16:33:03;1;0;0
;Somalia;2020-03-16T14:38:46;1;0;0
;Sudan;2020-03-14T01:13:32;1;1;0
;Suriname;2020-03-14T16:33:03;1;0;0
;Tanzania;2020-03-16T14:38:45;1;0;0
;The Bahamas;2020-03-16T03:33:03;1;0;0
;Togo;2020-03-13T22:22:02;1;0;0
Alaska;US;2020-03-13T14:53:03;1;0;0
North Dakota;US;2020-03-12T09:33:03;1;0;0
Virgin Islands;US;2020-03-16T00:22:11;1;0;0
Cayman Islands;United Kingdom;2020-03-16T14:53:04;1;1;0
Gibraltar;United Kingdom;2020-03-14T16:33:03;1;0;1
From Diamond Princess;Australia;2020-03-14T02:33:04;0;0;0
West Virginia;US;2020-03-10T02:33:04;0;0;0
;occupied Palestinian territory;2020-03-11T20:53:02;0;0;0
